,time,values,metric data
0,2022-04-22 12:51:29.360000+00:00,62974.523903999885,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,2022-04-22 12:51:39.444999936+00:00,62980.47264999989,cluster: moc/smaug
2,2022-04-22 12:52:09.444999936+00:00,62990.60836499989,endpoint: metrics
3,2022-04-22 12:52:39.450000128+00:00,63007.86190899989,instance: 10.129.0.40:7004
4,2022-04-22 12:53:09.444999936+00:00,63026.31025099989,job: s3
5,2022-04-22 12:53:39.444999936+00:00,63040.6705809999,namespace: openshift-storage
6,2022-04-22 12:54:09.444999936+00:00,63053.0129229999,pod: noobaa-endpoint-84799dddf5-j6f6m
7,2022-04-22 12:54:39.444999936+00:00,63067.3241009999,prometheus: openshift-monitoring/k8s
8,2022-04-22 12:55:09.444999936+00:00,63078.3581919999,service: s3
9,2022-04-22 12:55:39.444999936+00:00,63090.9448089999,tenant_id: moc-smaug
10,2022-04-22 12:56:09.444999936+00:00,63108.636020999904,
11,2022-04-22 12:56:39.444999936+00:00,63122.87038899991,
12,2022-04-22 12:57:09.444999936+00:00,63133.23196799991,
13,2022-04-22 12:57:39.444999936+00:00,63148.20696199991,
14,2022-04-22 12:58:09.444999936+00:00,63161.27493299991,
15,2022-04-22 12:58:39.444999936+00:00,63175.87718399992,
16,2022-04-22 12:59:09.444999936+00:00,63192.20610799992,
17,2022-04-22 12:59:39.444999936+00:00,63210.47621599992,
18,2022-04-22 13:00:09.444999936+00:00,63224.55923699993,
19,2022-04-22 13:00:39.444999936+00:00,63252.34691899993,
20,2022-04-22 13:01:09.444999936+00:00,63279.124267999934,
21,2022-04-22 13:01:39.444999936+00:00,63306.738692999934,
22,2022-04-22 13:02:09.444999936+00:00,63336.670804999936,
23,2022-04-22 13:02:39.444999936+00:00,63363.68952999993,
24,2022-04-22 13:03:09.444999936+00:00,63377.53842899993,
25,2022-04-22 13:03:39.444999936+00:00,63389.31218099993,
26,2022-04-22 13:04:09.444999936+00:00,63401.55568999993,
27,2022-04-22 13:04:39.444999936+00:00,63417.90942999993,
28,2022-04-22 13:05:09.444999936+00:00,63431.16039599993,
29,2022-04-22 13:05:39.444999936+00:00,63435.30236899993,
30,2022-04-22 13:06:09.444999936+00:00,63444.08769299993,
31,2022-04-22 13:06:39.444999936+00:00,63450.06768399993,
32,2022-04-22 13:07:09.444999936+00:00,63456.15169499993,
33,2022-04-22 13:07:39.444999936+00:00,63463.62213499993,
34,2022-04-22 13:08:09.448000+00:00,63471.12241699993,
35,2022-04-22 13:08:39.444999936+00:00,63481.09212499994,
36,2022-04-22 13:09:09.444999936+00:00,63489.57200299994,
37,2022-04-22 13:09:39.444999936+00:00,63501.836067999946,
38,2022-04-22 13:10:09.444999936+00:00,63519.571237999946,
39,2022-04-22 13:10:39.444999936+00:00,63538.95905299994,
40,2022-04-22 13:11:09.444999936+00:00,63548.40795599994,
41,2022-04-22 13:11:39.444999936+00:00,63568.550616999935,
42,2022-04-22 13:12:09.444999936+00:00,63584.907237999934,
43,2022-04-22 13:12:39.444999936+00:00,63599.521991999936,
44,2022-04-22 13:13:09.444999936+00:00,63609.312696999936,
45,2022-04-22 13:13:39.444999936+00:00,63622.300142999935,
46,2022-04-22 13:14:09.444999936+00:00,63636.30843399994,
47,2022-04-22 13:14:39.444999936+00:00,63651.65680099994,
48,2022-04-22 13:15:09.444999936+00:00,63663.92950299994,
49,2022-04-22 13:15:39.444999936+00:00,63679.68837699994,
50,2022-04-22 13:16:09.444999936+00:00,63690.22990299994,
51,2022-04-22 13:16:39.444999936+00:00,63706.21587399994,
52,2022-04-22 13:17:09.444999936+00:00,63719.31284299995,
53,2022-04-22 13:17:39.444999936+00:00,63729.32462999995,
54,2022-04-22 13:18:09.444999936+00:00,63741.85823899995,
55,2022-04-22 13:18:39.444999936+00:00,63756.09072099995,
56,2022-04-22 13:19:09.448000+00:00,63769.06537799995,
57,2022-04-22 13:19:39.444999936+00:00,63785.22172399995,
58,2022-04-22 13:20:09.444999936+00:00,63802.86270599995,
59,2022-04-22 13:20:39.444999936+00:00,63815.649469999946,
60,2022-04-22 13:21:09.444999936+00:00,63827.85672699995,
61,2022-04-22 13:21:39.444999936+00:00,63842.987092999945,
62,2022-04-22 13:22:09.444999936+00:00,63852.92535899995,
63,2022-04-22 13:22:39.448999936+00:00,63868.21906299995,
64,2022-04-22 13:23:09.444999936+00:00,63880.31549099995,
65,2022-04-22 13:23:39.444999936+00:00,63896.09997399995,
66,2022-04-22 13:24:09.444999936+00:00,63910.40044699995,
67,2022-04-22 13:24:39.444999936+00:00,63924.37932599995,
68,2022-04-22 13:25:09.444999936+00:00,63936.88215999995,
69,2022-04-22 13:25:39.444999936+00:00,63946.16282999995,
70,2022-04-22 13:26:09.444999936+00:00,63958.25058099996,
71,2022-04-22 13:26:39.444999936+00:00,63972.80306799996,
72,2022-04-22 13:27:09.444999936+00:00,63991.964192999956,
73,2022-04-22 13:27:39.444999936+00:00,64004.55113499996,
74,2022-04-22 13:28:09.444999936+00:00,64016.02885499995,
75,2022-04-22 13:28:39.444999936+00:00,64030.42068599995,
76,2022-04-22 13:29:09.444999936+00:00,64041.37831499995,
77,2022-04-22 13:29:39.444999936+00:00,64055.28159899995,
78,2022-04-22 13:30:09.444999936+00:00,64067.02383999995,
79,2022-04-22 13:30:39.444999936+00:00,64083.122239999946,
80,2022-04-22 13:31:09.444999936+00:00,64097.49133299994,
81,2022-04-22 13:31:39.444999936+00:00,64110.94402199994,
82,2022-04-22 13:32:09.444999936+00:00,64123.71834499994,
83,2022-04-22 13:32:39.444999936+00:00,64136.02372099995,
84,2022-04-22 13:33:09.444999936+00:00,64149.89122899995,
85,2022-04-22 13:33:39.444999936+00:00,64172.08598699995,
86,2022-04-22 13:34:09.444999936+00:00,64185.53597299995,
87,2022-04-22 13:34:39.444999936+00:00,64200.087076999946,
88,2022-04-22 13:35:09.444999936+00:00,64211.211600999944,
89,2022-04-22 13:35:39.444999936+00:00,64226.24316099995,
90,2022-04-22 13:36:09.444999936+00:00,64240.84743099995,
