,time,values,metric data
0,2022-04-22 13:00:29.360000+00:00,63242.93383399993,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,2022-04-22 13:00:39.444999936+00:00,63252.34691899993,cluster: moc/smaug
2,2022-04-22 13:01:09.444999936+00:00,63279.124267999934,endpoint: metrics
3,2022-04-22 13:01:39.444999936+00:00,63306.738692999934,instance: 10.129.0.40:7004
4,2022-04-22 13:02:09.444999936+00:00,63336.670804999936,job: s3
5,2022-04-22 13:02:39.444999936+00:00,63363.68952999993,namespace: openshift-storage
6,2022-04-22 13:03:09.444999936+00:00,63377.53842899993,pod: noobaa-endpoint-84799dddf5-j6f6m
7,2022-04-22 13:03:39.444999936+00:00,63389.31218099993,prometheus: openshift-monitoring/k8s
8,2022-04-22 13:04:09.444999936+00:00,63401.55568999993,service: s3
9,2022-04-22 13:04:39.444999936+00:00,63417.90942999993,tenant_id: moc-smaug
10,2022-04-22 13:05:09.444999936+00:00,63431.16039599993,
11,2022-04-22 13:05:39.444999936+00:00,63435.30236899993,
12,2022-04-22 13:06:09.444999936+00:00,63444.08769299993,
13,2022-04-22 13:06:39.444999936+00:00,63450.06768399993,
14,2022-04-22 13:07:09.444999936+00:00,63456.15169499993,
15,2022-04-22 13:07:39.444999936+00:00,63463.62213499993,
16,2022-04-22 13:08:09.448000+00:00,63471.12241699993,
17,2022-04-22 13:08:39.444999936+00:00,63481.09212499994,
18,2022-04-22 13:09:09.444999936+00:00,63489.57200299994,
19,2022-04-22 13:09:39.444999936+00:00,63501.836067999946,
20,2022-04-22 13:10:09.444999936+00:00,63519.571237999946,
21,2022-04-22 13:10:39.444999936+00:00,63538.95905299994,
22,2022-04-22 13:11:09.444999936+00:00,63548.40795599994,
23,2022-04-22 13:11:39.444999936+00:00,63568.550616999935,
24,2022-04-22 13:12:09.444999936+00:00,63584.907237999934,
25,2022-04-22 13:12:39.444999936+00:00,63599.521991999936,
26,2022-04-22 13:13:09.444999936+00:00,63609.312696999936,
27,2022-04-22 13:13:39.444999936+00:00,63622.300142999935,
28,2022-04-22 13:14:09.444999936+00:00,63636.30843399994,
29,2022-04-22 13:14:39.444999936+00:00,63651.65680099994,
30,2022-04-22 13:15:09.444999936+00:00,63663.92950299994,
31,2022-04-22 13:15:39.444999936+00:00,63679.68837699994,
32,2022-04-22 13:16:09.444999936+00:00,63690.22990299994,
33,2022-04-22 13:16:39.444999936+00:00,63706.21587399994,
34,2022-04-22 13:17:09.444999936+00:00,63719.31284299995,
35,2022-04-22 13:17:39.444999936+00:00,63729.32462999995,
36,2022-04-22 13:18:09.444999936+00:00,63741.85823899995,
37,2022-04-22 13:18:39.444999936+00:00,63756.09072099995,
38,2022-04-22 13:19:09.448000+00:00,63769.06537799995,
39,2022-04-22 13:19:39.444999936+00:00,63785.22172399995,
40,2022-04-22 13:20:09.444999936+00:00,63802.86270599995,
41,2022-04-22 13:20:39.444999936+00:00,63815.649469999946,
42,2022-04-22 13:21:09.444999936+00:00,63827.85672699995,
43,2022-04-22 13:21:39.444999936+00:00,63842.987092999945,
44,2022-04-22 13:22:09.444999936+00:00,63852.92535899995,
45,2022-04-22 13:22:39.448999936+00:00,63868.21906299995,
46,2022-04-22 13:23:09.444999936+00:00,63880.31549099995,
47,2022-04-22 13:23:39.444999936+00:00,63896.09997399995,
48,2022-04-22 13:24:09.444999936+00:00,63910.40044699995,
49,2022-04-22 13:24:39.444999936+00:00,63924.37932599995,
50,2022-04-22 13:25:09.444999936+00:00,63936.88215999995,
51,2022-04-22 13:25:39.444999936+00:00,63946.16282999995,
52,2022-04-22 13:26:09.444999936+00:00,63958.25058099996,
53,2022-04-22 13:26:39.444999936+00:00,63972.80306799996,
54,2022-04-22 13:27:09.444999936+00:00,63991.964192999956,
55,2022-04-22 13:27:39.444999936+00:00,64004.55113499996,
56,2022-04-22 13:28:09.444999936+00:00,64016.02885499995,
57,2022-04-22 13:28:39.444999936+00:00,64030.42068599995,
58,2022-04-22 13:29:09.444999936+00:00,64041.37831499995,
59,2022-04-22 13:29:39.444999936+00:00,64055.28159899995,
60,2022-04-22 13:30:09.444999936+00:00,64067.02383999995,
61,2022-04-22 13:30:39.444999936+00:00,64083.122239999946,
62,2022-04-22 13:31:09.444999936+00:00,64097.49133299994,
63,2022-04-22 13:31:39.444999936+00:00,64110.94402199994,
64,2022-04-22 13:32:09.444999936+00:00,64123.71834499994,
65,2022-04-22 13:32:39.444999936+00:00,64136.02372099995,
66,2022-04-22 13:33:09.444999936+00:00,64149.89122899995,
67,2022-04-22 13:33:39.444999936+00:00,64172.08598699995,
68,2022-04-22 13:34:09.444999936+00:00,64185.53597299995,
69,2022-04-22 13:34:39.444999936+00:00,64200.087076999946,
70,2022-04-22 13:35:09.444999936+00:00,64211.211600999944,
71,2022-04-22 13:35:39.444999936+00:00,64226.24316099995,
72,2022-04-22 13:36:09.444999936+00:00,64240.84743099995,
73,2022-04-22 13:36:39.444999936+00:00,64251.73134699996,
74,2022-04-22 13:37:09.444999936+00:00,64267.62102999996,
75,2022-04-22 13:37:39.444999936+00:00,64283.46678499996,
76,2022-04-22 13:38:09.444999936+00:00,64297.368488999964,
77,2022-04-22 13:38:39.444999936+00:00,64315.44812699996,
78,2022-04-22 13:39:09.444999936+00:00,64329.93112899996,
79,2022-04-22 13:39:39.444999936+00:00,64344.238357999966,
80,2022-04-22 13:40:09.444999936+00:00,64367.26772199997,
81,2022-04-22 13:40:39.444999936+00:00,64381.21101099996,
82,2022-04-22 13:41:09.444999936+00:00,64393.48048199996,
83,2022-04-22 13:41:39.444999936+00:00,64412.16215699996,
84,2022-04-22 13:42:09.444999936+00:00,64417.654616999964,
85,2022-04-22 13:42:39.444999936+00:00,64435.574987999964,
86,2022-04-22 13:43:09.444999936+00:00,64456.161931999966,
87,2022-04-22 13:43:39.444999936+00:00,64470.275040999964,
88,2022-04-22 13:44:09.444999936+00:00,64482.865738999964,
89,2022-04-22 13:44:39.444999936+00:00,64502.606029999966,
90,2022-04-22 13:45:09.444999936+00:00,64524.59300599997,
91,2022-04-22 13:45:39.444999936+00:00,64542.57862999997,
92,2022-04-22 13:46:09.444999936+00:00,64549.45434499996,
93,2022-04-22 13:46:39.444999936+00:00,64557.70634599996,
94,2022-04-22 13:47:09.444999936+00:00,64574.49505599996,
95,2022-04-22 13:47:39.444999936+00:00,64598.38390999996,
96,2022-04-22 13:48:09.444999936+00:00,64612.409853999954,
97,2022-04-22 13:48:39.444999936+00:00,64626.80306499996,
98,2022-04-22 13:49:09.444999936+00:00,64640.622826999956,
99,2022-04-22 13:49:39.444999936+00:00,64652.174107999956,
100,2022-04-22 13:50:09.444999936+00:00,64666.79518399996,
