,time,values,metric data
0,2022-04-23 17:01:39.461999872+00:00,4.756844,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,2022-04-23 17:01:45.505000192+00:00,6.109301,cluster: moc/smaug
2,2022-04-23 17:02:09.461999872+00:00,19.949438999999998,endpoint: metrics
3,2022-04-23 17:02:39.461999872+00:00,39.497915,instance: 10.129.8.177:7004
4,2022-04-23 17:03:09.461999872+00:00,54.502556999999996,job: s3
5,2022-04-23 17:03:39.461999872+00:00,60.391971999999996,namespace: openshift-storage
6,2022-04-23 17:04:09.461999872+00:00,67.24294599999999,pod: noobaa-endpoint-84799dddf5-57gmj
7,2022-04-23 17:04:39.461999872+00:00,82.42960299999999,prometheus: openshift-monitoring/k8s
8,2022-04-23 17:05:09.461999872+00:00,94.71252999999999,service: s3
9,2022-04-23 17:05:39.461999872+00:00,106.24873899999999,tenant_id: moc-smaug
10,2022-04-23 17:06:09.461999872+00:00,120.822778,
11,2022-04-23 17:06:39.461999872+00:00,134.692631,
12,2022-04-23 17:07:09.461999872+00:00,146.684232,
13,2022-04-23 17:07:39.461999872+00:00,155.18187100000003,
14,2022-04-23 17:08:09.461999872+00:00,163.629183,
15,2022-04-23 17:08:39.461999872+00:00,172.830289,
16,2022-04-23 17:09:09.461999872+00:00,181.34336299999998,
17,2022-04-23 17:09:39.461999872+00:00,193.24423299999998,
18,2022-04-23 17:10:09.461999872+00:00,202.02313099999998,
19,2022-04-23 17:10:39.461999872+00:00,213.939022,
20,2022-04-23 17:11:09.461999872+00:00,225.102905,
21,2022-04-23 17:11:39.461999872+00:00,235.68654199999997,
22,2022-04-23 17:12:09.461999872+00:00,246.171224,
23,2022-04-23 17:12:39.461999872+00:00,254.54370699999998,
24,2022-04-23 17:13:09.461999872+00:00,261.110777,
25,2022-04-23 17:13:39.461999872+00:00,268.525201,
26,2022-04-23 17:14:09.461999872+00:00,277.807317,
27,2022-04-23 17:14:39.461999872+00:00,288.578979,
28,2022-04-23 17:15:09.461999872+00:00,303.42851,
29,2022-04-23 17:15:39.461999872+00:00,318.07360900000003,
30,2022-04-23 17:16:09.461999872+00:00,327.83098100000007,
31,2022-04-23 17:16:39.461999872+00:00,335.70906900000006,
32,2022-04-23 17:17:09.461999872+00:00,341.2024350000001,
33,2022-04-23 17:17:39.461999872+00:00,347.5307910000001,
34,2022-04-23 17:18:09.461999872+00:00,353.55944200000005,
35,2022-04-23 17:18:39.461999872+00:00,365.68991500000004,
36,2022-04-23 17:19:09.461999872+00:00,377.2032080000001,
37,2022-04-23 17:19:39.461999872+00:00,389.5490960000001,
38,2022-04-23 17:20:09.461999872+00:00,403.297495,
39,2022-04-23 17:20:39.461999872+00:00,419.157636,
40,2022-04-23 17:21:09.461999872+00:00,427.91634700000003,
41,2022-04-23 17:21:39.461999872+00:00,438.10305400000004,
42,2022-04-23 17:22:09.461999872+00:00,450.85102400000005,
43,2022-04-23 17:22:39.461999872+00:00,458.3757770000001,
44,2022-04-23 17:23:09.461999872+00:00,460.71184000000005,
45,2022-04-23 17:23:39.461999872+00:00,470.469664,
46,2022-04-23 17:24:09.461999872+00:00,481.345886,
47,2022-04-23 17:24:39.461999872+00:00,495.689184,
48,2022-04-23 17:25:09.461999872+00:00,508.231389,
49,2022-04-23 17:25:39.461999872+00:00,516.869301,
50,2022-04-23 17:26:09.461999872+00:00,527.1186769999999,
51,2022-04-23 17:26:39.461999872+00:00,537.370721,
52,2022-04-23 17:27:09.461999872+00:00,545.451729,
53,2022-04-23 17:27:39.461999872+00:00,552.535555,
54,2022-04-23 17:28:09.461999872+00:00,558.9826830000001,
55,2022-04-23 17:28:39.461999872+00:00,565.524934,
56,2022-04-23 17:29:09.461999872+00:00,572.343963,
57,2022-04-23 17:29:39.461999872+00:00,581.1735970000001,
58,2022-04-23 17:30:09.461999872+00:00,594.2671250000001,
59,2022-04-23 17:30:39.461999872+00:00,604.5298290000002,
60,2022-04-23 17:31:09.461999872+00:00,616.2781370000001,
61,2022-04-23 17:31:39.461999872+00:00,623.9197080000001,
62,2022-04-23 17:32:09.461999872+00:00,636.6706520000001,
63,2022-04-23 17:32:39.461999872+00:00,643.8663250000002,
64,2022-04-23 17:33:09.461999872+00:00,646.3467750000002,
65,2022-04-23 17:33:39.461999872+00:00,657.2379480000002,
66,2022-04-23 17:34:09.464000+00:00,671.6426510000001,
67,2022-04-23 17:34:39.461999872+00:00,687.7834630000001,
68,2022-04-23 17:35:09.461999872+00:00,690.6310880000001,
69,2022-04-23 17:35:39.461999872+00:00,696.3666000000001,
70,2022-04-23 17:36:09.461999872+00:00,698.0443,
71,2022-04-23 17:36:39.461999872+00:00,707.623832,
72,2022-04-23 17:37:09.461999872+00:00,723.423987,
73,2022-04-23 17:37:39.461999872+00:00,729.673022,
74,2022-04-23 17:38:09.461999872+00:00,740.0461949999999,
75,2022-04-23 17:38:39.461999872+00:00,751.3011769999998,
76,2022-04-23 17:39:09.461999872+00:00,764.5033199999998,
77,2022-04-23 17:39:39.461999872+00:00,776.8508739999999,
78,2022-04-23 17:40:09.461999872+00:00,779.8340309999999,
79,2022-04-23 17:40:39.461999872+00:00,787.0251529999998,
80,2022-04-23 17:41:09.461999872+00:00,801.7675129999998,
81,2022-04-23 17:41:39.461999872+00:00,821.2984959999999,
82,2022-04-23 17:42:09.461999872+00:00,830.6380559999999,
83,2022-04-23 17:42:39.461999872+00:00,834.4743499999998,
84,2022-04-23 17:43:09.461999872+00:00,837.0021079999999,
85,2022-04-23 17:43:39.461999872+00:00,845.5411639999999,
86,2022-04-23 17:44:09.461999872+00:00,852.336114,
87,2022-04-23 17:44:39.461999872+00:00,862.528478,
88,2022-04-23 17:45:09.461999872+00:00,876.299041,
89,2022-04-23 17:45:39.466000128+00:00,889.398686,
90,2022-04-23 17:46:09.461999872+00:00,894.727224,
91,2022-04-23 17:46:39.461999872+00:00,904.35425,
92,2022-04-23 17:47:09.461999872+00:00,920.381091,
93,2022-04-23 17:47:39.461999872+00:00,930.7246269999999,
94,2022-04-23 17:48:09.461999872+00:00,938.321791,
95,2022-04-23 17:48:39.461999872+00:00,949.4701459999999,
96,2022-04-23 17:49:09.461999872+00:00,959.7540309999999,
97,2022-04-23 17:49:39.461999872+00:00,967.324715,
98,2022-04-23 17:50:09.461999872+00:00,978.016217,
99,2022-04-23 17:50:39.466000128+00:00,988.599036,
100,2022-04-23 17:51:09.461999872+00:00,1000.2346479999999,
101,2022-04-23 17:51:39.461999872+00:00,1008.2459289999999,
102,2022-04-23 17:52:09.461999872+00:00,1018.749797,
103,2022-04-23 17:52:39.464999936+00:00,1031.18115,
104,2022-04-23 17:53:09.461999872+00:00,1042.3986479999999,
105,2022-04-23 17:53:39.461999872+00:00,1055.9646599999999,
106,2022-04-23 17:54:09.461999872+00:00,1070.953254,
107,2022-04-23 17:54:39.461999872+00:00,1082.6585670000002,
108,2022-04-23 17:55:09.461999872+00:00,1091.2117020000003,
109,2022-04-23 17:55:39.461999872+00:00,1103.6733030000003,
110,2022-04-23 17:56:09.461999872+00:00,1113.3906060000004,
111,2022-04-23 17:56:39.461999872+00:00,1121.4505540000005,
112,2022-04-23 17:57:09.461999872+00:00,1123.7097940000003,
113,2022-04-23 17:57:39.461999872+00:00,1130.1877470000002,
114,2022-04-23 17:58:09.461999872+00:00,1132.3321950000002,
115,2022-04-23 17:58:39.461999872+00:00,1146.3273740000002,
116,2022-04-23 17:59:09.461999872+00:00,1156.9841640000002,
117,2022-04-23 17:59:39.461999872+00:00,1172.8878090000003,
118,2022-04-23 18:00:09.461999872+00:00,1182.7839380000003,
119,2022-04-23 18:00:39.461999872+00:00,1192.3878350000002,
120,2022-04-23 18:01:09.461999872+00:00,1201.1245240000003,
121,2022-04-23 18:01:39.461999872+00:00,1209.6211010000002,
122,2022-04-23 18:02:09.461999872+00:00,1218.9786920000001,
123,2022-04-23 18:02:39.461999872+00:00,1223.397944,
124,2022-04-23 18:03:09.461999872+00:00,1228.3814410000002,
125,2022-04-23 18:03:39.461999872+00:00,1240.9129370000003,
126,2022-04-23 18:04:09.461999872+00:00,1251.1142760000002,
127,2022-04-23 18:04:39.461999872+00:00,1264.536119,
128,2022-04-23 18:05:09.461999872+00:00,1276.5326250000003,
129,2022-04-23 18:05:39.461999872+00:00,1288.3751760000002,
130,2022-04-23 18:06:09.464999936+00:00,1300.3669220000004,
131,2022-04-23 18:06:39.461999872+00:00,1309.5694440000004,
132,2022-04-23 18:07:09.461999872+00:00,1312.3025600000005,
133,2022-04-23 18:07:39.461999872+00:00,1316.6921030000005,
134,2022-04-23 18:08:09.461999872+00:00,1318.2999140000006,
135,2022-04-23 18:08:39.461999872+00:00,1328.9664800000007,
136,2022-04-23 18:09:09.461999872+00:00,1340.419893000001,
137,2022-04-23 18:09:39.461999872+00:00,1351.0575350000008,
138,2022-04-23 18:10:09.461999872+00:00,1359.8632480000008,
