,time,values,metric data
0,1650631959.45,63007.86190899989,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650631979.36,63021.31220599989,cluster: moc/smaug
2,1650632009.36,63035.334433999895,endpoint: metrics
3,1650632039.36,63047.8564319999,instance: 10.129.0.40:7004
4,1650632069.36,63062.5150029999,job: s3
5,1650632099.36,63073.151017999895,namespace: openshift-storage
6,1650632129.36,63085.9784079999,pod: noobaa-endpoint-84799dddf5-j6f6m
7,1650632159.36,63102.7563269999,prometheus: openshift-monitoring/k8s
8,1650632189.36,63118.57135799991,service: s3
9,1650632219.36,63127.00844299991,tenant_id: moc-smaug
10,1650632249.36,63142.60881599991,
11,1650632279.36,63156.27205099991,
12,1650632309.36,63171.014881999916,
13,1650632339.36,63184.12963699992,
14,1650632369.36,63207.15929999992,
15,1650632399.36,63219.493525999926,
16,1650632429.36,63242.93383399993,
17,1650632459.36,63268.66507699993,
18,1650632489.36,63297.82046999993,
19,1650632519.36,63326.82850699993,
20,1650632549.36,63354.738369999934,
21,1650632579.36,63372.83915699993,
22,1650632609.363,63385.26208899993,
23,1650632639.36,63396.176511999925,
24,1650632669.36,63411.73265699993,
25,1650632699.36,63427.357690999925,
26,1650632729.36,63431.65232299993,
27,1650632759.36,63441.78686299993,
28,1650632789.36,63447.685516999925,
29,1650632819.36,63454.64660699993,
30,1650632849.36,63461.48391099993,
31,1650632879.36,63468.923144999935,
32,1650632909.36,63477.43595799994,
33,1650632939.36,63484.98718599994,
34,1650632969.36,63496.603046999946,
35,1650632999.36,63512.706636999945,
36,1650633029.36,63533.20617999994,
37,1650633059.36,63544.27613099994,
38,1650633089.36,63561.470276999935,
39,1650633119.36,63578.82174999994,
40,1650633149.36,63595.26190399993,
41,1650633179.36,63603.57901199994,
42,1650633209.36,63616.536627999936,
43,1650633239.362,63630.64332199994,
44,1650633269.36,63646.28158799994,
45,1650633299.36,63658.13903599994,
46,1650633329.36,63673.75264299994,
47,1650633359.36,63685.44768899994,
48,1650633389.36,63699.882656999944,
49,1650633419.36,63714.322569999946,
50,1650633449.36,63725.22870999995,
51,1650633479.36,63737.73061399995,
52,1650633509.36,63751.08727599995,
53,1650633539.36,63763.915933999946,
54,1650633569.36,63777.43657999995,
55,1650633599.36,63797.56211599995,
56,1650633629.36,63810.81357399995,
57,1650633659.36,63821.82979999995,
58,1650633689.36,63836.917048999945,
59,1650633719.36,63848.074161999946,
60,1650633749.362,63862.45727499995,
61,1650633779.36,63874.80466799995,
62,1650633809.36,63890.18391999995,
63,1650633839.36,63905.02726099995,
64,1650633869.36,63919.32925099995,
65,1650633899.36,63932.58503199995,
66,1650633929.362,63942.07630199995,
67,1650633959.36,63954.44572299995,
68,1650633989.36,63965.71217799996,
69,1650634019.36,63987.23112999996,
70,1650634049.36,63999.36451699996,
71,1650634079.36,64010.69246599996,
72,1650634109.36,64025.42772299995,
73,1650634139.36,64036.64844799995,
74,1650634169.36,64050.46286099995,
75,1650634199.36,64061.97151199995,
76,1650634229.36,64076.96614399995,
77,1650634259.36,64092.17452299994,
78,1650634289.36,64104.90090799994,
79,1650634319.36,64119.24389399994,
80,1650634349.362,64131.379911999946,
81,1650634379.36,64144.14879099995,
82,1650634409.36,64165.43901799995,
83,1650634439.36,64180.91862299995,
84,1650634469.36,64195.422273999946,
85,1650634499.36,64208.13271899994,
86,1650634529.36,64221.32371599995,
87,1650634559.36,64236.04532399995,
88,1650634589.36,64249.638684999954,
89,1650634619.36,64262.38945499996,
90,1650634649.36,64277.88341599996,
91,1650634679.36,64289.69948799996,
92,1650634709.36,64310.35818399996,
93,1650634739.36,64324.50739999996,
94,1650634769.36,64337.87961899996,
95,1650634799.36,64360.266381999965,
96,1650634829.36,64375.704523999964,
97,1650634859.36,64388.38257999996,
98,1650634889.36,64405.48720599996,
99,1650634919.36,64415.38560899996,
100,1650634949.36,64425.44313099996,
101,1650634979.36,64449.955899999964,
102,1650635009.36,64464.603146999965,
103,1650635039.36,64478.55784499997,
104,1650635069.364,64494.92146399996,
105,1650635099.36,64516.19168799997,
106,1650635129.36,64534.54938499997,
107,1650635159.36,64546.814545999965,
108,1650635189.36,64555.42515299996,
109,1650635219.36,64564.907524999966,
110,1650635249.36,64589.82837399996,
111,1650635279.36,64609.37667899996,
112,1650635309.36,64621.04486699995,
113,1650635339.36,64636.383574999956,
114,1650635369.36,64647.813053999955,
115,1650635399.36,64660.866445999956,
116,1650635429.36,64679.55110399996,
117,1650635459.36,64696.09907599996,
118,1650635489.36,64714.26896999997,
119,1650635519.36,64728.70138299996,
120,1650635549.36,64748.25433999996,
121,1650635579.36,64752.263543999965,
122,1650635609.36,64766.41116699997,
123,1650635639.36,64787.15089299997,
124,1650635669.36,64812.01811199997,
125,1650635699.36,64833.88877799997,
126,1650635729.36,64850.618710999974,
127,1650635759.36,64870.294457999975,
128,1650635789.36,64886.61650999998,
129,1650635819.36,64902.40640699998,
130,1650635849.36,64922.170946999984,
131,1650635879.36,64935.738395999986,
132,1650635909.36,64959.63900599998,
133,1650635939.36,64980.14132199998,
134,1650635969.36,64999.45010699998,
135,1650635999.36,65020.19203599998,
136,1650636029.36,65036.350427999976,
137,1650636059.362,65042.712268999974,
138,1650636089.36,65050.66685299997,
139,1650636119.36,65062.71417899997,
140,1650636149.36,65088.30094099998,
141,1650636179.36,65109.10519499998,
142,1650636209.36,65132.69985699998,
143,1650636239.36,65146.97728099998,
144,1650636269.36,65166.62654699998,
145,1650636299.36,65191.97286899998,
146,1650636329.36,65211.52749799998,
147,1650636359.36,65227.65730899998,
148,1650636389.36,65237.85381799998,
