,time,values,metric data
0,2022-04-26 08:00:22.563000064+00:00,0.0023981987111112717,__name__: pod:container_cpu_usage:sum
1,2022-04-26 08:00:52.563000064+00:00,0.0023797305925928347,cluster: emea/balrog
2,2022-04-26 08:01:22.563000064+00:00,0.0024505853333334085,namespace: open-cluster-management-agent
3,2022-04-26 08:01:52.563000064+00:00,0.002577057337036961,pod: klusterlet-work-agent-5c866c8d9b-6pzxb
4,2022-04-26 08:02:22.563000064+00:00,0.0024344913999997247,prometheus: openshift-monitoring/k8s
5,2022-04-26 08:02:52.563000064+00:00,0.002551769107407785,tenant_id: emea-balrog
6,2022-04-26 08:03:22.563000064+00:00,0.002521004303703531,
7,2022-04-26 08:03:52.563000064+00:00,0.002349673437037028,
8,2022-04-26 08:04:22.563000064+00:00,0.002449053977778072,
9,2022-04-26 08:04:52.563000064+00:00,0.0023916975370369717,
10,2022-04-26 08:05:22.563000064+00:00,0.00246413927037018,
11,2022-04-26 08:05:52.563000064+00:00,0.00237778667037042,
12,2022-04-26 08:06:22.563000064+00:00,0.0022060304444443722,
13,2022-04-26 08:06:52.563000064+00:00,0.002149792970370375,
14,2022-04-26 08:07:22.563000064+00:00,0.0022288705296293508,
15,2022-04-26 08:07:52.563000064+00:00,0.0023022271518521446,
16,2022-04-26 08:08:22.563000064+00:00,0.0023472276518519825,
17,2022-04-26 08:08:52.563000064+00:00,0.0023436552259256506,
18,2022-04-26 08:09:22.563000064+00:00,0.002322323748148426,
19,2022-04-26 08:09:52.563000064+00:00,0.0022126924518518,
20,2022-04-26 08:10:22.563000064+00:00,0.0022105143370372052,
21,2022-04-26 08:10:52.563000064+00:00,0.002295070762962765,
22,2022-04-26 08:11:22.563000064+00:00,0.0024725614925926124,
23,2022-04-26 08:11:52.563000064+00:00,0.002345147914814805,
24,2022-04-26 08:12:22.563000064+00:00,0.002162961525925766,
25,2022-04-26 08:12:52.563000064+00:00,0.0023406044333333506,
26,2022-04-26 08:13:22.563000064+00:00,0.0023003722851854037,
27,2022-04-26 08:13:52.563000064+00:00,0.0023035133925923728,
28,2022-04-26 08:14:22.563000064+00:00,0.002285598092592628,
29,2022-04-26 08:14:52.563000064+00:00,0.002383446377777748,
30,2022-04-26 08:15:22.563000064+00:00,0.002400498525926027,
31,2022-04-26 08:15:52.563000064+00:00,0.002168227374074326,
32,2022-04-26 08:16:22.563000064+00:00,0.002196725229629869,
33,2022-04-26 08:16:52.563000064+00:00,0.0023017561629629837,
34,2022-04-26 08:17:22.563000064+00:00,0.002302333659259114,
35,2022-04-26 08:17:52.563000064+00:00,0.002332089007407174,
36,2022-04-26 08:18:22.563000064+00:00,0.0023161489074073806,
37,2022-04-26 08:18:52.563000064+00:00,0.002315330603703893,
38,2022-04-26 08:19:22.563000064+00:00,0.0022540971925924104,
39,2022-04-26 08:19:52.563000064+00:00,0.0022289782555558473,
40,2022-04-26 08:20:22.563000064+00:00,0.002383878329629641,
41,2022-04-26 08:20:52.563000064+00:00,0.0023482455629627347,
42,2022-04-26 08:21:22.563000064+00:00,0.0023633830111112666,
43,2022-04-26 08:21:52.563000064+00:00,0.002275126048148111,
44,2022-04-26 08:22:22.563000064+00:00,0.0022158021296297225,
45,2022-04-26 08:22:52.563000064+00:00,0.0022222952518518467,
46,2022-04-26 08:23:22.563000064+00:00,0.002297766392592638,
47,2022-04-26 08:23:52.563000064+00:00,0.002390386111110948,
48,2022-04-26 08:24:22.563000064+00:00,0.0022575871999998124,
49,2022-04-26 08:24:52.563000064+00:00,0.0022708536148145332,
50,2022-04-26 08:25:22.563000064+00:00,0.002418276000000114,
51,2022-04-26 08:25:52.563000064+00:00,0.00236902435925896,
52,2022-04-26 08:26:22.563000064+00:00,0.0024055097740739695,
53,2022-04-26 08:26:52.563000064+00:00,0.002392730107407328,
54,2022-04-26 08:27:22.563000064+00:00,0.0024121968259258344,
55,2022-04-26 08:27:52.563000064+00:00,0.002346103255555405,
56,2022-04-26 08:28:22.563000064+00:00,0.002336145522222237,
57,2022-04-26 08:28:52.563000064+00:00,0.002394772170370524,
58,2022-04-26 08:29:22.563000064+00:00,0.0023734510444447317,
59,2022-04-26 08:29:52.563000064+00:00,0.002227470766666573,
60,2022-04-26 08:30:22.563000064+00:00,0.002306961888888913,
61,2022-04-26 08:30:52.563000064+00:00,0.002273233525926133,
62,2022-04-26 08:31:22.563000064+00:00,0.002352813237037363,
63,2022-04-26 08:31:52.563000064+00:00,0.0023438021074075215,
64,2022-04-26 08:32:22.563000064+00:00,0.0022265430074075655,
65,2022-04-26 08:32:52.563000064+00:00,0.002260984677777995,
66,2022-04-26 08:33:22.563000064+00:00,0.0022640729851850163,
67,2022-04-26 08:33:52.563000064+00:00,0.0021352851555556536,
68,2022-04-26 08:34:22.563000064+00:00,0.002167705807407519,
69,2022-04-26 08:34:52.563000064+00:00,0.0021368941370370625,
70,2022-04-26 08:35:22.563000064+00:00,0.002178549985185159,
71,2022-04-26 08:35:52.563000064+00:00,0.002141840859258924,
72,2022-04-26 08:36:22.563000064+00:00,0.002183994259259079,
73,2022-04-26 08:36:52.563000064+00:00,0.0022617754111108838,
74,2022-04-26 08:37:22.563000064+00:00,0.0021123396962964224,
75,2022-04-26 08:37:52.563000064+00:00,0.0022625243888889464,
76,2022-04-26 08:38:22.563000064+00:00,0.0022915533777774257,
77,2022-04-26 08:38:52.563000064+00:00,0.002251111359259152,
78,2022-04-26 08:39:22.563000064+00:00,0.0022734592370372616,
79,2022-04-26 08:39:52.563000064+00:00,0.0022306156000000657,
80,2022-04-26 08:40:22.563000064+00:00,0.0022075654851855015,
81,2022-04-26 08:40:52.563000064+00:00,0.002222984925925984,
82,2022-04-26 08:41:22.563000064+00:00,0.0022983532222223472,
83,2022-04-26 08:41:52.563000064+00:00,0.0023132140370370913,
84,2022-04-26 08:42:22.563000064+00:00,0.0022415202481481716,
85,2022-04-26 08:42:52.563000064+00:00,0.002285738292592938,
86,2022-04-26 08:43:22.563000064+00:00,0.002242755344444605,
87,2022-04-26 08:43:52.563000064+00:00,0.0022938154111110873,
88,2022-04-26 08:44:22.563000064+00:00,0.0022592444666665198,
89,2022-04-26 08:44:52.563000064+00:00,0.002335780185185117,
90,2022-04-26 08:45:22.563000064+00:00,0.002315365929629715,
91,2022-04-26 08:45:52.563000064+00:00,0.0022307286370370867,
92,2022-04-26 08:46:22.563000064+00:00,0.002216761692592526,
93,2022-04-26 08:46:52.563000064+00:00,0.0022314307222220326,
94,2022-04-26 08:47:22.563000064+00:00,0.0022789217222221277,
95,2022-04-26 08:47:52.563000064+00:00,0.0023794772074072377,
