,time,values,metric data
0,2022-04-24 09:44:16.385999872+00:00,5.38337,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,2022-04-24 09:44:41.433000192+00:00,7.12939,cluster: moc/smaug
2,2022-04-24 09:45:11.433000192+00:00,10.070701,endpoint: metrics
3,2022-04-24 09:45:41.433000192+00:00,17.603473,instance: 10.129.8.194:7004
4,2022-04-24 09:46:11.433000192+00:00,26.999507,job: s3
5,2022-04-24 09:46:41.433000192+00:00,39.992347,namespace: openshift-storage
6,2022-04-24 09:47:11.433000192+00:00,48.036432000000005,pod: noobaa-endpoint-84799dddf5-dlfd6
7,2022-04-24 09:47:41.433000192+00:00,55.825176,prometheus: openshift-monitoring/k8s
8,2022-04-24 09:48:11.433000192+00:00,64.51862399999999,service: s3
9,2022-04-24 09:48:41.433000192+00:00,73.82508499999999,tenant_id: moc-smaug
10,2022-04-24 09:49:11.433000192+00:00,77.54588399999999,
11,2022-04-24 09:49:41.433000192+00:00,93.82335899999998,
12,2022-04-24 09:50:11.433000192+00:00,104.79582799999999,
13,2022-04-24 09:50:41.433000192+00:00,117.32571499999997,
14,2022-04-24 09:51:11.433000192+00:00,125.80601999999998,
15,2022-04-24 09:51:41.433000192+00:00,137.61874099999997,
16,2022-04-24 09:52:11.433000192+00:00,149.98858499999997,
17,2022-04-24 09:52:41.433000192+00:00,160.13949699999998,
18,2022-04-24 09:53:11.433000192+00:00,168.75586799999996,
19,2022-04-24 09:53:41.433000192+00:00,180.22774199999995,
20,2022-04-24 09:54:11.433000192+00:00,187.84768599999995,
21,2022-04-24 09:54:41.433000192+00:00,198.46200099999993,
22,2022-04-24 09:55:11.433000192+00:00,210.54693899999992,
23,2022-04-24 09:55:41.433000192+00:00,221.05983899999993,
24,2022-04-24 09:56:11.433000192+00:00,233.30109199999993,
25,2022-04-24 09:56:41.433000192+00:00,240.92309699999993,
26,2022-04-24 09:57:11.433000192+00:00,245.11288999999994,
27,2022-04-24 09:57:41.433000192+00:00,261.77863499999995,
28,2022-04-24 09:58:11.433000192+00:00,262.587389,
29,2022-04-24 09:58:41.433000192+00:00,273.010138,
30,2022-04-24 09:59:11.433000192+00:00,289.68670999999995,
31,2022-04-24 09:59:41.433000192+00:00,317.746563,
32,2022-04-24 10:00:11.433000192+00:00,344.523704,
33,2022-04-24 10:00:41.433000192+00:00,368.74827300000004,
34,2022-04-24 10:01:11.433000192+00:00,386.72884700000003,
35,2022-04-24 10:01:41.433000192+00:00,396.03276600000004,
36,2022-04-24 10:02:11.433000192+00:00,409.80750000000006,
37,2022-04-24 10:02:41.433000192+00:00,423.0568430000001,
38,2022-04-24 10:03:11.433000192+00:00,433.34399500000006,
39,2022-04-24 10:03:41.433000192+00:00,443.6427760000001,
40,2022-04-24 10:04:11.433000192+00:00,454.0158980000001,
41,2022-04-24 10:04:41.433000192+00:00,463.7874920000001,
42,2022-04-24 10:05:11.433000192+00:00,471.4840920000001,
43,2022-04-24 10:05:41.433000192+00:00,480.8277310000001,
44,2022-04-24 10:06:11.433000192+00:00,491.7263390000001,
45,2022-04-24 10:06:41.433000192+00:00,503.33070400000014,
46,2022-04-24 10:07:11.433000192+00:00,511.8021900000001,
47,2022-04-24 10:07:41.433000192+00:00,515.4028180000001,
48,2022-04-24 10:08:11.433000192+00:00,517.1764810000001,
49,2022-04-24 10:08:41.433000192+00:00,528.9982130000001,
50,2022-04-24 10:09:11.433000192+00:00,539.7118760000001,
