,time,values,metric data
0,2022-04-24 03:44:17.776999936+00:00,6.053916,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,2022-04-24 03:44:47.776999936+00:00,20.565379,cluster: moc/smaug
2,2022-04-24 03:45:17.776999936+00:00,37.346994,endpoint: metrics
3,2022-04-24 03:45:47.776999936+00:00,50.380793000000004,instance: 10.129.8.184:7004
4,2022-04-24 03:46:17.776999936+00:00,52.890604,job: s3
5,2022-04-24 03:46:47.776999936+00:00,61.912983000000004,namespace: openshift-storage
6,2022-04-24 03:47:17.776999936+00:00,65.896015,pod: noobaa-endpoint-84799dddf5-r9xhx
7,2022-04-24 03:47:47.776999936+00:00,71.997377,prometheus: openshift-monitoring/k8s
8,2022-04-24 03:48:17.776999936+00:00,93.636698,service: s3
9,2022-04-24 03:48:47.776999936+00:00,117.223559,tenant_id: moc-smaug
10,2022-04-24 03:49:17.776999936+00:00,126.92711299999999,
11,2022-04-24 03:49:47.776999936+00:00,140.802586,
12,2022-04-24 03:50:17.776999936+00:00,152.488582,
13,2022-04-24 03:50:47.776999936+00:00,154.343341,
14,2022-04-24 03:51:17.776999936+00:00,157.125705,
15,2022-04-24 03:51:47.776999936+00:00,161.283962,
16,2022-04-24 03:52:17.776999936+00:00,173.62872299999998,
17,2022-04-24 03:52:47.776999936+00:00,182.73460999999998,
18,2022-04-24 03:53:17.776999936+00:00,184.14317899999998,
19,2022-04-24 03:53:47.776999936+00:00,195.74557499999997,
20,2022-04-24 03:54:17.776999936+00:00,212.845489,
21,2022-04-24 03:54:47.776999936+00:00,230.265491,
22,2022-04-24 03:55:17.776999936+00:00,239.15729199999998,
23,2022-04-24 03:55:47.776999936+00:00,250.429099,
24,2022-04-24 03:56:17.776999936+00:00,256.946373,
25,2022-04-24 03:56:47.795000064+00:00,258.349168,
26,2022-04-24 03:57:17.776999936+00:00,260.404851,
27,2022-04-24 03:57:47.776999936+00:00,263.680741,
28,2022-04-24 03:58:17.776999936+00:00,270.455753,
29,2022-04-24 03:58:47.776999936+00:00,283.110686,
30,2022-04-24 03:59:17.776999936+00:00,296.300197,
31,2022-04-24 03:59:47.776999936+00:00,299.130559,
32,2022-04-24 04:00:17.776999936+00:00,301.227104,
33,2022-04-24 04:00:47.776999936+00:00,305.73353499999996,
34,2022-04-24 04:01:17.776999936+00:00,319.68487,
35,2022-04-24 04:01:47.776999936+00:00,338.02239199999997,
36,2022-04-24 04:02:17.776999936+00:00,349.126192,
37,2022-04-24 04:02:47.776999936+00:00,365.39824,
38,2022-04-24 04:03:17.776999936+00:00,384.97914599999996,
39,2022-04-24 04:03:47.776999936+00:00,400.34401299999996,
40,2022-04-24 04:04:17.776999936+00:00,411.256243,
41,2022-04-24 04:04:47.776999936+00:00,420.30626,
42,2022-04-24 04:05:17.776999936+00:00,422.682564,
43,2022-04-24 04:05:47.776999936+00:00,426.32218900000004,
44,2022-04-24 04:06:17.776999936+00:00,428.185958,
45,2022-04-24 04:06:47.776999936+00:00,432.09880300000003,
46,2022-04-24 04:07:17.776999936+00:00,434.69045900000003,
47,2022-04-24 04:07:47.776999936+00:00,438.84795500000007,
48,2022-04-24 04:08:17.776999936+00:00,453.37901700000003,
49,2022-04-24 04:08:47.776999936+00:00,474.360423,
50,2022-04-24 04:09:17.776999936+00:00,495.21916400000003,
51,2022-04-24 04:09:47.776999936+00:00,516.142347,
52,2022-04-24 04:10:17.776999936+00:00,542.4019119999999,
53,2022-04-24 04:10:47.776999936+00:00,564.1970239999999,
54,2022-04-24 04:11:17.776999936+00:00,584.897999,
55,2022-04-24 04:11:47.776999936+00:00,608.416188,
56,2022-04-24 04:12:17.776999936+00:00,637.421287,
57,2022-04-24 04:12:47.776999936+00:00,653.694327,
58,2022-04-24 04:13:17.776999936+00:00,665.4365960000001,
59,2022-04-24 04:13:47.776999936+00:00,682.581441,
60,2022-04-24 04:14:17.776999936+00:00,695.7447240000001,
61,2022-04-24 04:14:47.776999936+00:00,707.5905780000002,
62,2022-04-24 04:15:17.776999936+00:00,718.6366420000002,
63,2022-04-24 04:15:47.776999936+00:00,737.8432210000002,
64,2022-04-24 04:16:17.776999936+00:00,761.2793820000002,
65,2022-04-24 04:16:47.776999936+00:00,776.4632780000002,
66,2022-04-24 04:17:17.776999936+00:00,794.8454760000002,
67,2022-04-24 04:17:47.776999936+00:00,813.0614590000002,
68,2022-04-24 04:18:17.776999936+00:00,830.2676720000002,
69,2022-04-24 04:18:47.776999936+00:00,848.9443110000002,
70,2022-04-24 04:19:17.776999936+00:00,867.5895020000002,
71,2022-04-24 04:19:47.776999936+00:00,889.4067820000001,
72,2022-04-24 04:20:17.776999936+00:00,906.2678510000002,
73,2022-04-24 04:20:47.776999936+00:00,920.1966170000002,
74,2022-04-24 04:21:17.776999936+00:00,938.9825400000002,
75,2022-04-24 04:21:47.776999936+00:00,941.9079980000002,
76,2022-04-24 04:22:17.776999936+00:00,945.8677170000003,
77,2022-04-24 04:22:47.776999936+00:00,949.2971940000003,
78,2022-04-24 04:23:17.776999936+00:00,950.8700750000003,
79,2022-04-24 04:23:47.776999936+00:00,966.1501960000003,
80,2022-04-24 04:24:17.776999936+00:00,977.9818610000003,
81,2022-04-24 04:24:47.776999936+00:00,982.2811610000003,
82,2022-04-24 04:25:17.776999936+00:00,984.8588680000004,
83,2022-04-24 04:25:47.776999936+00:00,990.1832030000004,
84,2022-04-24 04:26:17.776999936+00:00,991.8191910000004,
85,2022-04-24 04:26:47.776999936+00:00,996.8110830000004,
86,2022-04-24 04:27:17.776999936+00:00,998.3082580000004,
87,2022-04-24 04:27:47.776999936+00:00,1003.1152900000004,
88,2022-04-24 04:28:17.776999936+00:00,1004.1576810000004,
89,2022-04-24 04:28:47.776999936+00:00,1025.5473670000003,
90,2022-04-24 04:29:17.776999936+00:00,1050.4969150000002,
91,2022-04-24 04:29:47.776999936+00:00,1078.1118040000001,
92,2022-04-24 04:30:17.776999936+00:00,1100.163657,
93,2022-04-24 04:30:47.776999936+00:00,1120.047534,
94,2022-04-24 04:31:17.776999936+00:00,1133.145827,
95,2022-04-24 04:31:47.776999936+00:00,1149.845446,
96,2022-04-24 04:32:17.776999936+00:00,1155.255513,
97,2022-04-24 04:32:47.776999936+00:00,1164.460507,
98,2022-04-24 04:33:17.776999936+00:00,1177.8614570000002,
99,2022-04-24 04:33:47.776999936+00:00,1191.2957790000003,
