,time,values,metric data
0,2022-04-23 18:40:54.424999936+00:00,9.512135,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,2022-04-23 18:41:06.678999808+00:00,9.847175,cluster: moc/smaug
2,2022-04-23 18:41:36.678999808+00:00,21.813747999999997,endpoint: metrics
3,2022-04-23 18:42:06.678999808+00:00,35.161697,instance: 10.129.8.178:7004
4,2022-04-23 18:42:36.678999808+00:00,40.978812999999995,job: s3
5,2022-04-23 18:43:06.678999808+00:00,51.92080699999999,namespace: openshift-storage
6,2022-04-23 18:43:36.678999808+00:00,57.60753599999999,pod: noobaa-endpoint-84799dddf5-rv4qt
7,2022-04-23 18:44:06.678999808+00:00,68.05871299999998,prometheus: openshift-monitoring/k8s
8,2022-04-23 18:44:36.678999808+00:00,74.297193,service: s3
9,2022-04-23 18:45:06.678999808+00:00,84.216129,tenant_id: moc-smaug
10,2022-04-23 18:45:36.678999808+00:00,89.138752,
11,2022-04-23 18:46:06.678999808+00:00,97.263697,
12,2022-04-23 18:46:36.678999808+00:00,105.75568899999999,
