,time,values,metric data
0,1650711694.904,6.651253,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650711724.904,11.253526999999998,cluster: moc/smaug
2,1650711754.904,28.563813999999997,endpoint: metrics
3,1650711784.909,39.928506999999996,instance: 10.129.8.172:7004
4,1650711814.904,50.245702,job: s3
5,1650711844.904,57.921171,namespace: openshift-storage
6,1650711874.904,69.03744499999999,pod: noobaa-endpoint-84799dddf5-968jt
7,1650711904.904,76.86090599999999,prometheus: openshift-monitoring/k8s
8,1650711934.904,87.67051599999999,service: s3
9,1650711964.904,99.68318699999999,tenant_id: moc-smaug
10,1650711994.904,109.420126,
11,1650712024.904,118.067289,
12,1650712054.904,128.025524,
