,time,values,metric data
0,1650723008.243,5.805527,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650723038.243,14.217982,cluster: moc/smaug
2,1650723068.243,17.48047,endpoint: metrics
3,1650723098.243,22.683251000000002,instance: 10.129.8.175:7004
4,1650723128.243,25.533031,job: s3
5,1650723158.243,30.279986,namespace: openshift-storage
6,1650723188.243,32.169364,pod: noobaa-endpoint-84799dddf5-sdsvq
7,1650723218.243,42.278749000000005,prometheus: openshift-monitoring/k8s
8,1650723248.243,53.595888,service: s3
9,1650723278.243,69.256657,tenant_id: moc-smaug
10,1650723308.243,72.766095,
11,1650723338.243,77.29082500000001,
12,1650723368.243,80.09496400000002,
13,1650723398.243,86.52652200000001,
14,1650723428.243,89.76524100000002,
15,1650723458.243,95.75292000000002,
16,1650723488.243,96.88238400000002,
17,1650723518.243,111.92739100000003,
18,1650723548.243,130.93077100000002,
19,1650723578.243,154.29621200000003,
20,1650723608.243,165.29880500000002,
21,1650723638.243,177.935987,
22,1650723668.243,202.81791900000002,
23,1650723698.243,213.169328,
24,1650723728.243,226.926036,
25,1650723758.243,241.961936,
26,1650723788.243,254.100177,
27,1650723818.243,268.35240699999997,
28,1650723848.243,283.314918,
29,1650723878.243,293.54666299999997,
30,1650723908.243,298.023399,
31,1650723938.243,306.143804,
32,1650723968.243,316.67913799999997,
33,1650723998.243,322.93679399999996,
34,1650724028.243,329.7745509999999,
35,1650724058.243,340.40484599999996,
36,1650724088.243,344.06351699999993,
37,1650724118.243,353.53584699999993,
38,1650724148.243,361.9238509999999,
39,1650724178.243,366.3700459999999,
