,time,values,metric data
0,1650740476.987,5.660865,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650740506.987,15.81251,cluster: moc/smaug
2,1650740536.987,32.053317,endpoint: metrics
3,1650740566.987,43.046877,instance: 10.129.8.179:7004
4,1650740596.987,55.079888,job: s3
5,1650740626.987,66.621015,namespace: openshift-storage
6,1650740656.987,80.295906,pod: noobaa-endpoint-84799dddf5-ptxqr
7,1650740686.987,94.137236,prometheus: openshift-monitoring/k8s
8,1650740716.987,106.680374,service: s3
9,1650740746.987,121.231862,tenant_id: moc-smaug
10,1650740776.987,134.95915300000001,
11,1650740806.987,147.14499,
12,1650740836.987,155.58296,
13,1650740866.987,167.179582,
14,1650740896.987,176.484043,
15,1650740926.987,191.842823,
16,1650740956.987,205.556059,
17,1650740986.987,221.377386,
18,1650741016.987,233.172571,
19,1650741046.987,245.56698300000002,
20,1650741076.987,259.38303,
21,1650741106.987,275.060785,
22,1650741136.987,280.057341,
23,1650741166.987,285.845842,
24,1650741196.987,288.988048,
25,1650741226.987,298.77183199999996,
26,1650741256.987,311.63498999999996,
27,1650741286.987,324.89387,
28,1650741316.987,334.748469,
29,1650741346.987,347.312193,
30,1650741376.987,357.82294499999995,
31,1650741406.987,369.03374599999995,
32,1650741436.987,376.26893999999993,
33,1650741466.987,383.3193219999999,
34,1650741496.987,385.6270699999999,
35,1650741526.987,398.98611599999987,
36,1650741556.987,409.70243799999986,
37,1650741586.987,421.9650319999999,
38,1650741616.987,432.9946999999999,
39,1650741646.987,444.0832649999999,
40,1650741676.987,455.7505929999999,
41,1650741706.987,466.5109239999999,
42,1650741736.987,474.8190539999999,
43,1650741766.987,478.4430139999999,
44,1650741796.987,481.8984169999999,
45,1650741826.987,496.3340659999999,
46,1650741856.989,507.8620329999999,
47,1650741886.987,519.2456509999998,
48,1650741916.987,531.0857899999999,
49,1650741946.987,543.1477789999999,
50,1650741976.987,552.2723489999998,
51,1650742006.987,563.7695589999998,
52,1650742036.987,567.5363689999998,
53,1650742066.987,570.2794329999998,
54,1650742096.987,574.2971009999998,
55,1650742126.987,586.8794599999998,
56,1650742156.987,596.1922069999998,
57,1650742186.987,610.7883799999998,
58,1650742216.987,620.2194499999998,
59,1650742246.987,633.9420949999998,
60,1650742276.987,643.3913799999998,
61,1650742306.987,654.9851349999998,
62,1650742336.987,657.8507849999999,
63,1650742366.987,661.6803869999999,
64,1650742396.987,664.9842779999998,
65,1650742426.987,677.2193919999997,
66,1650742456.987,689.4039109999998,
67,1650742486.987,701.4497529999998,
68,1650742516.987,704.8195969999998,
69,1650742546.987,713.3249029999998,
70,1650742576.987,729.9771429999998,
71,1650742606.987,740.8418809999998,
72,1650742636.987,748.1606449999998,
73,1650742666.987,764.3368779999998,
74,1650742696.987,767.9659629999999,
75,1650742726.987,786.1568259999999,
76,1650742756.987,804.2739059999999,
77,1650742786.987,817.1577599999998,
78,1650742816.987,826.8981249999998,
79,1650742846.987,831.2299439999998,
80,1650742876.987,834.8183179999997,
81,1650742906.987,843.4237549999997,
82,1650742936.987,851.7538069999996,
83,1650742966.987,853.7835409999996,
84,1650742996.987,859.9865549999995,
85,1650743026.987,876.9469149999995,
86,1650743056.987,895.7992079999996,
87,1650743086.987,909.2468989999996,
88,1650743116.987,917.1624709999996,
