,time,values,metric data
0,1650793456.386,5.38337,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650793481.433,7.12939,cluster: moc/smaug
2,1650793511.433,10.070701,endpoint: metrics
3,1650793541.433,17.603473,instance: 10.129.8.194:7004
4,1650793571.433,26.999507,job: s3
5,1650793601.433,39.992347,namespace: openshift-storage
6,1650793631.433,48.036432000000005,pod: noobaa-endpoint-84799dddf5-dlfd6
7,1650793661.433,55.825176,prometheus: openshift-monitoring/k8s
8,1650793691.433,64.51862399999999,service: s3
9,1650793721.433,73.82508499999999,tenant_id: moc-smaug
10,1650793751.433,77.54588399999999,
