,time,values,metric data
0,1650708569.36,95554.45671300044,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650708579.445,95556.77690300044,cluster: moc/smaug
2,1650708609.445,95565.37993700044,endpoint: metrics
3,1650708639.445,95577.12132200044,instance: 10.129.0.40:7004
4,1650708669.445,95585.15109000045,job: s3
5,1650708699.445,95595.38507800046,namespace: openshift-storage
6,1650708729.445,95606.21038900047,pod: noobaa-endpoint-84799dddf5-j6f6m
7,1650708759.445,95618.01094600046,prometheus: openshift-monitoring/k8s
8,1650708789.445,95628.24168000047,service: s3
9,1650708819.445,95637.03752600048,tenant_id: moc-smaug
10,1650708849.445,95649.26872800048,
11,1650708879.445,95661.81526400047,
12,1650708909.445,95677.88561300047,
13,1650708939.445,95690.85691600047,
14,1650708969.445,95700.18922900048,
15,1650708999.445,95710.08248900047,
16,1650709029.445,95721.66759200046,
17,1650709059.445,95733.88590600046,
18,1650709089.445,95745.59025200046,
19,1650709119.445,95764.31242500046,
20,1650709149.445,95777.15612700046,
21,1650709179.445,95786.40265700045,
22,1650709209.445,95796.10427900044,
23,1650709239.445,95811.10787300044,
24,1650709269.445,95824.24030700044,
25,1650709299.445,95838.29726800043,
26,1650709329.445,95849.41070600043,
27,1650709359.445,95858.01735900043,
28,1650709389.445,95866.66120000044,
29,1650709419.445,95878.76646300044,
30,1650709449.445,95887.57034900045,
31,1650709479.445,95899.81849500045,
32,1650709509.445,95906.83258200044,
33,1650709539.445,95917.80637000044,
34,1650709569.445,95928.64110400045,
35,1650709599.445,95940.58398500044,
36,1650709629.445,95948.99400200044,
37,1650709659.445,95959.52283300045,
38,1650709689.445,95969.50782400045,
39,1650709719.445,95985.12460400045,
40,1650709749.445,96006.72029400045,
41,1650709779.445,96020.58983500044,
42,1650709809.445,96032.48555900044,
43,1650709839.445,96046.04370500045,
44,1650709869.445,96059.26429600045,
45,1650709899.445,96072.08192900044,
46,1650709929.445,96083.59525900045,
47,1650709959.445,96096.86159600045,
48,1650709989.445,96106.89741100045,
49,1650710019.445,96119.47823100045,
50,1650710049.445,96128.49469600045,
51,1650710079.445,96140.39851500044,
52,1650710109.445,96149.13495100045,
53,1650710139.445,96164.80637300045,
54,1650710169.445,96175.00559000045,
55,1650710199.445,96189.74504800045,
56,1650710229.445,96199.78800600045,
57,1650710259.445,96209.54612500046,
58,1650710289.445,96219.18864000046,
59,1650710319.445,96231.69681100045,
60,1650710349.445,96250.26793200045,
61,1650710379.445,96264.99121200044,
62,1650710409.445,96274.76795200045,
63,1650710439.445,96288.79124300044,
64,1650710469.445,96299.35547100044,
65,1650710499.445,96313.33057100044,
66,1650710529.445,96326.40284500044,
67,1650710559.445,96338.20814000044,
68,1650710589.445,96346.91780400045,
69,1650710619.445,96358.60211300045,
70,1650710649.445,96371.05364200045,
71,1650710679.445,96383.68603500044,
72,1650710709.445,96393.80225600045,
73,1650710739.445,96407.58443300045,
74,1650710769.445,96417.97055900045,
75,1650710799.445,96432.23383400045,
76,1650710829.445,96442.24614200045,
77,1650710859.445,96457.72092700047,
78,1650710889.448,96470.13726000047,
79,1650710919.445,96484.26336300047,
80,1650710949.445,96494.21049000048,
81,1650710979.445,96506.57544400047,
82,1650711009.445,96516.20846900047,
83,1650711039.445,96524.98340800048,
84,1650711069.445,96534.79717900048,
85,1650711099.445,96544.87734600049,
86,1650711129.445,96558.21162100049,
87,1650711159.445,96569.31158400049,
88,1650711189.445,96578.13839000049,
89,1650711219.445,96590.1897900005,
90,1650711249.445,96597.71186200049,
91,1650711279.445,96610.0539660005,
92,1650711309.445,96621.36842800051,
93,1650711339.445,96640.5640150005,
94,1650711369.445,96652.72507800051,
95,1650711399.445,96666.74635000051,
96,1650711429.445,96678.39123500051,
97,1650711459.445,96692.51373300051,
98,1650711489.445,96704.7478740005,
99,1650711519.445,96719.7875800005,
100,1650711549.445,96732.1516600005,
101,1650711579.445,96745.1516870005,
102,1650711609.445,96756.2829710005,
103,1650711639.445,96778.1566540005,
104,1650711669.445,96807.65762800051,
105,1650711699.445,96837.2692990005,
106,1650711729.445,96866.8591330005,
107,1650711759.445,96888.6892880005,
108,1650711789.445,96900.47306900051,
109,1650711819.445,96910.12760600052,
110,1650711849.445,96918.53612400051,
111,1650711879.445,96927.42778700052,
112,1650711909.445,96934.66466900051,
113,1650711939.445,96944.08779100051,
114,1650711969.445,96954.69974800051,
115,1650711999.445,96964.9043460005,
116,1650712029.445,96972.8086580005,
117,1650712059.445,96981.88572700051,
118,1650712089.445,96994.18032200051,
119,1650712119.445,97004.1268370005,
120,1650712149.445,97017.02496800049,
121,1650712179.445,97028.9641710005,
122,1650712209.445,97040.04095400049,
123,1650712239.445,97056.5010440005,
124,1650712269.445,97068.8046020005,
125,1650712299.445,97080.9865320005,
126,1650712329.445,97091.7793270005,
127,1650712359.445,97103.24293200052,
128,1650712389.445,97115.54765300053,
129,1650712419.445,97128.43714400053,
130,1650712449.445,97140.21652200053,
131,1650712479.445,97155.38239100053,
132,1650712509.445,97166.77622200052,
133,1650712539.445,97181.63628900053,
134,1650712569.445,97195.02866500051,
135,1650712599.445,97209.33554800051,
136,1650712629.445,97223.44547300051,
137,1650712659.445,97234.63122700051,
138,1650712689.445,97249.46373500052,
139,1650712719.445,97264.03199400051,
140,1650712749.445,97275.1868970005,
141,1650712779.445,97287.9090350005,
142,1650712809.445,97300.0905720005,
143,1650712839.445,97314.9528530005,
144,1650712869.445,97324.3266030005,
145,1650712899.445,97336.1882450005,
146,1650712929.445,97344.20755100051,
147,1650712959.445,97354.96543100051,
148,1650712989.445,97364.15086900051,
149,1650713019.445,97373.91269300051,
150,1650713049.445,97386.17931000052,
151,1650713079.447,97400.7466190005,
152,1650713109.445,97410.3759130005,
153,1650713139.445,97421.2856160005,
154,1650713169.445,97431.28915100051,
155,1650713199.445,97443.77274400051,
156,1650713229.445,97456.77920700051,
157,1650713259.445,97469.8534460005,
158,1650713289.445,97481.5283570005,
159,1650713319.445,97494.8812320005,
160,1650713349.445,97505.2108210005,
161,1650713379.445,97519.19476200051,
162,1650713409.445,97531.9900940005,
163,1650713439.445,97545.3766560005,
164,1650713469.445,97560.8687980005,
165,1650713499.445,97574.0450400005,
166,1650713529.445,97589.47253400051,
167,1650713559.445,97606.82208000051,
168,1650713589.445,97609.6831730005,
169,1650713619.445,97633.57224100051,
170,1650713649.445,97647.06124900052,
171,1650713679.445,97658.43190700051,
172,1650713709.445,97672.63059300052,
173,1650713739.445,97685.02281700051,
174,1650713769.445,97692.2215530005,
175,1650713799.445,97701.7812550005,
176,1650713829.445,97707.0766260005,
177,1650713859.445,97719.3223100005,
178,1650713889.445,97731.8803190005,
179,1650713919.445,97742.6251700005,
180,1650713949.445,97758.3783660005,
181,1650713979.445,97778.2232840005,
182,1650714009.445,97787.9555690005,
183,1650714039.445,97796.4051160005,
184,1650714069.445,97798.1562840005,
185,1650714099.445,97801.9772950005,
186,1650714129.445,97803.1341410005,
187,1650714159.445,97814.5678340005,
188,1650714189.445,97832.0467710005,
189,1650714219.445,97839.8881070005,
190,1650714249.445,97851.2860990005,
191,1650714279.445,97864.2485690005,
192,1650714309.445,97873.5303510005,
193,1650714339.445,97892.7646190005,
194,1650714369.445,97905.7835960005,
195,1650714399.445,97918.5644460005,
196,1650714429.445,97928.0389980005,
197,1650714459.445,97935.6434250005,
198,1650714489.445,97944.43556900049,
199,1650714519.445,97956.9786110005,
200,1650714549.445,97969.77917200049,
201,1650714579.445,97987.67341500049,
202,1650714609.445,97997.5793060005,
203,1650714639.445,98010.95944800049,
204,1650714669.445,98019.06197000049,
205,1650714699.445,98026.95662900049,
206,1650714729.445,98032.01813400048,
207,1650714759.445,98035.27305300048,
208,1650714789.445,98038.26651000048,
209,1650714819.445,98046.57257000048,
210,1650714849.445,98058.57314400049,
211,1650714879.445,98069.16717900048,
212,1650714909.445,98075.18022900047,
213,1650714939.445,98085.50750100048,
214,1650714969.445,98097.75017000048,
215,1650714999.445,98109.88769700048,
216,1650715029.445,98114.97990700048,
217,1650715059.445,98119.13751800048,
218,1650715089.445,98121.12019900048,
219,1650715119.445,98132.70427300049,
220,1650715149.445,98144.14132200049,
221,1650715179.445,98157.3356070005,
222,1650715209.445,98173.2142710005,
223,1650715239.445,98185.0560470005,
224,1650715269.445,98193.1294400005,
225,1650715299.445,98201.62365600049,
