,time,values,metric data
0,1650730340.404,2.862769,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650730370.404,9.20621,cluster: moc/smaug
2,1650730400.404,17.277101000000002,endpoint: metrics
3,1650730430.404,27.123312,instance: 10.130.7.110:7004
4,1650730460.404,36.399485999999996,job: s3
5,1650730490.404,46.755526999999994,namespace: openshift-storage
6,1650730520.404,57.08961199999999,pod: noobaa-endpoint-84799dddf5-jjn45
7,1650730550.404,64.82503399999999,prometheus: openshift-monitoring/k8s
8,1650730580.404,73.55245699999999,service: s3
9,1650730610.404,82.313127,tenant_id: moc-smaug
10,1650730640.404,88.179305,
11,1650730670.404,96.421076,
