,time,values,metric data
0,1650785275.088,5.847682,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650785305.088,8.716004,cluster: moc/smaug
2,1650785335.088,21.652302,endpoint: metrics
3,1650785365.088,41.493122,instance: 10.129.8.189:7004
4,1650785395.088,59.189401,job: s3
5,1650785425.088,79.769544,namespace: openshift-storage
6,1650785455.088,96.54362499999999,pod: noobaa-endpoint-84799dddf5-lzj9l
7,1650785485.09,116.00905499999999,prometheus: openshift-monitoring/k8s
8,1650785515.088,134.20726499999998,service: s3
9,1650785545.088,156.94401499999998,tenant_id: moc-smaug
10,1650785575.088,174.98118799999997,
11,1650785605.088,193.84246699999997,
12,1650785635.088,215.34445099999996,
13,1650785665.088,238.05844999999997,
14,1650785695.088,266.87461399999995,
15,1650785725.088,290.01285599999994,
16,1650785755.09,304.1226439999999,
17,1650785785.088,322.8424359999999,
18,1650785815.088,334.6435989999999,
19,1650785845.088,345.8124099999999,
20,1650785875.088,350.6492329999999,
21,1650785905.09,357.66692699999993,
22,1650785935.088,368.2013299999999,
23,1650785965.088,379.93297699999994,
24,1650785995.088,390.87112199999996,
25,1650786025.088,400.96044099999995,
26,1650786055.09,403.4179879999999,
27,1650786085.09,408.7767869999999,
28,1650786115.088,410.2750499999999,
29,1650786145.088,411.37625599999996,
30,1650786175.088,415.43630599999995,
31,1650786205.088,425.98497299999997,
32,1650786235.088,437.299107,
33,1650786265.088,446.004026,
34,1650786295.088,458.48438699999997,
35,1650786325.088,467.74508399999996,
36,1650786355.088,477.841058,
37,1650786385.088,488.738706,
38,1650786415.088,502.261965,
39,1650786445.088,511.628013,
40,1650786475.088,524.711947,
41,1650786505.088,537.62054,
42,1650786535.088,551.194169,
43,1650786565.088,569.1357360000001,
44,1650786595.09,573.767643,
45,1650786625.088,576.85777,
46,1650786655.088,578.074126,
47,1650786685.088,582.752372,
48,1650786715.088,583.999577,
49,1650786745.088,590.6158710000001,
50,1650786775.088,591.2006610000001,
51,1650786805.088,592.6287180000002,
52,1650786835.088,593.1664220000001,
53,1650786865.088,595.7901600000001,
54,1650786895.088,597.1080700000001,
55,1650786925.09,603.2992760000001,
56,1650786955.088,618.1846070000001,
57,1650786985.088,635.196087,
58,1650787015.088,645.166742,
59,1650787045.088,650.3695329999999,
60,1650787075.088,661.5990879999999,
61,1650787105.088,675.2033109999999,
62,1650787135.088,697.1354709999999,
63,1650787165.09,715.5351079999999,
64,1650787195.09,738.035266,
65,1650787225.088,753.269555,
66,1650787255.088,770.524498,
67,1650787285.088,791.258001,
68,1650787315.088,804.9861000000001,
69,1650787345.088,820.5256960000002,
70,1650787375.088,835.6117210000002,
71,1650787405.088,855.9219960000003,
72,1650787435.088,878.4202700000003,
73,1650787465.088,899.1042710000004,
74,1650787495.088,918.5592780000004,
75,1650787525.088,938.0758790000003,
76,1650787555.088,943.8538150000003,
77,1650787585.088,949.4645140000003,
78,1650787615.088,951.0208420000004,
79,1650787645.088,953.7199800000004,
80,1650787675.088,956.1240960000005,
81,1650787705.088,961.3106980000006,
82,1650787735.088,972.2964410000006,
83,1650787765.088,978.5244620000007,
84,1650787795.09,989.5721570000007,
