,time,values,metric data
0,1650718875.813,6.249157,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650718890.702,8.501045000000001,cluster: moc/smaug
2,1650718920.702,23.026597000000002,endpoint: metrics
3,1650718950.702,29.93936,instance: 10.129.8.174:7004
4,1650718980.702,38.426097,job: s3
5,1650719010.702,50.605633999999995,namespace: openshift-storage
6,1650719040.702,57.90855499999999,pod: noobaa-endpoint-84799dddf5-lrcm9
7,1650719070.702,70.239565,prometheus: openshift-monitoring/k8s
8,1650719100.702,80.373678,service: s3
9,1650719130.702,90.07576900000001,tenant_id: moc-smaug
10,1650719160.702,98.577997,
11,1650719190.702,109.085681,
12,1650719220.702,119.426298,
13,1650719250.702,126.279348,
