,time,values,metric data
0,1650714392.819,5.766333,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650714402.606,7.5197840000000005,cluster: moc/smaug
2,1650714422.819,7.697707,endpoint: metrics
3,1650714452.819,16.130883,instance: 10.129.8.173:7004
4,1650714482.819,28.073853,job: s3
5,1650714512.819,41.462725000000006,namespace: openshift-storage
6,1650714542.819,58.02335000000001,pod: noobaa-endpoint-84799dddf5-sk9j9
7,1650714572.819,76.62291300000001,prometheus: openshift-monitoring/k8s
8,1650714602.819,87.09589800000002,service: s3
9,1650714632.819,102.13957000000002,tenant_id: moc-smaug
10,1650714662.819,112.57926500000002,
11,1650714692.819,120.13057600000002,
12,1650714722.819,126.74172200000002,
13,1650714752.819,130.10248300000003,
14,1650714782.819,133.12409100000005,
15,1650714812.819,141.05804700000004,
16,1650714842.819,152.27494400000003,
17,1650714872.819,164.72247600000003,
18,1650714902.819,172.84983400000002,
19,1650714932.819,182.176024,
20,1650714962.819,194.02980100000002,
21,1650714992.819,208.18903400000002,
22,1650715022.819,215.97872600000002,
23,1650715052.819,219.955756,
24,1650715082.819,221.033194,
25,1650715112.819,230.214825,
26,1650715142.819,242.522079,
27,1650715172.819,255.351721,
28,1650715202.823,270.10533,
29,1650715232.819,282.23251600000003,
30,1650715262.819,291.35903,
31,1650715292.819,300.378013,
32,1650715322.819,302.419756,
33,1650715352.819,308.16774100000004,
34,1650715382.819,309.48568800000004,
35,1650715412.819,315.82064500000007,
36,1650715442.819,324.44343800000007,
37,1650715472.821,333.0998210000001,
38,1650715502.819,344.4070910000001,
39,1650715532.819,351.6351430000001,
40,1650715562.819,366.42527200000006,
