,time,values,metric data
0,1650766879.644,2.254633,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650766909.644,6.680901,cluster: moc/smaug
2,1650766939.644,7.560224000000001,endpoint: metrics
3,1650766969.644,8.152259,instance: 10.130.7.148:7004
4,1650766999.644,13.724141000000001,job: s3
5,1650767029.644,21.408286,namespace: openshift-storage
6,1650767059.644,28.685962999999997,pod: noobaa-endpoint-84799dddf5-x99x7
7,1650767089.644,34.096022999999995,prometheus: openshift-monitoring/k8s
8,1650767119.644,38.831967999999996,service: s3
9,1650767149.644,42.041968999999995,tenant_id: moc-smaug
10,1650767179.644,46.45897899999999,
11,1650767209.644,47.499908999999995,
