,time,values,metric data
0,1650747707.427,8.989586,__name__: NooBaa_Endpoint_process_cpu_seconds_total
1,1650747714.895,11.666525,cluster: moc/smaug
2,1650747737.427,21.919165,endpoint: metrics
3,1650747767.427,29.415606,instance: 10.129.8.180:7004
4,1650747797.427,42.354690000000005,job: s3
5,1650747827.427,56.57471300000001,namespace: openshift-storage
6,1650747857.427,67.365481,pod: noobaa-endpoint-84799dddf5-nnx64
7,1650747887.427,77.407869,prometheus: openshift-monitoring/k8s
8,1650747917.427,84.467208,service: s3
9,1650747947.427,97.164221,tenant_id: moc-smaug
10,1650747977.427,105.310763,
11,1650748007.427,116.37230299999999,
12,1650748037.427,126.37198399999998,
13,1650748067.427,135.440453,
14,1650748097.427,145.22431899999998,
15,1650748127.427,157.51979099999997,
16,1650748157.427,167.07253099999997,
17,1650748187.427,175.92478899999998,
18,1650748217.427,188.71155899999997,
19,1650748247.427,199.01004599999996,
20,1650748277.427,211.66676399999997,
21,1650748307.427,218.21998499999995,
22,1650748337.427,224.95328499999994,
23,1650748367.427,233.33027399999992,
24,1650748397.427,239.62901999999994,
25,1650748427.427,250.53080599999993,
26,1650748457.427,262.6600629999999,
27,1650748487.427,275.49135399999994,
28,1650748517.427,285.0794829999999,
29,1650748547.427,297.5848249999999,
30,1650748577.427,306.5417479999999,
31,1650748607.427,316.7288909999999,
32,1650748637.427,319.4213859999999,
33,1650748667.427,323.1175129999999,
34,1650748697.427,325.4174019999999,
35,1650748727.427,338.1368979999999,
36,1650748757.427,350.7198929999999,
37,1650748787.427,364.3378969999999,
38,1650748817.427,373.1741049999999,
39,1650748847.427,383.7732469999999,
40,1650748877.427,393.0022029999999,
41,1650748907.427,404.38377999999994,
42,1650748937.427,418.78145299999994,
43,1650748967.427,420.8844619999999,
44,1650748997.427,424.9133259999999,
45,1650749027.427,436.26116199999996,
46,1650749057.427,448.427942,
47,1650749087.427,457.76722099999995,
48,1650749117.427,464.5645359999999,
49,1650749147.427,470.4859179999999,
50,1650749177.427,472.62835199999995,
51,1650749207.427,484.14681699999994,
52,1650749237.427,497.3516969999999,
53,1650749267.427,509.9505329999999,
54,1650749297.427,520.353808,
55,1650749327.427,529.043061,
56,1650749357.427,541.1224399999999,
57,1650749387.427,552.4095979999998,
58,1650749417.427,565.0928949999998,
59,1650749447.427,576.0514639999998,
60,1650749477.427,587.2322469999998,
61,1650749507.427,598.6941129999998,
62,1650749537.427,603.0069869999999,
63,1650749567.427,609.2034389999999,
64,1650749597.427,612.0293689999999,
65,1650749627.427,621.4590799999999,
66,1650749657.427,632.2229299999999,
67,1650749687.427,646.1167069999999,
68,1650749717.427,661.3033359999998,
69,1650749747.427,668.6339239999999,
70,1650749777.427,682.3985839999998,
71,1650749807.427,695.9338619999999,
72,1650749837.427,699.4275989999999,
73,1650749867.427,707.1164899999999,
74,1650749897.427,710.3402839999999,
75,1650749927.427,721.1915019999998,
76,1650749957.427,732.8057699999998,
77,1650749987.427,747.5609259999998,
78,1650750017.427,750.4054339999998,
79,1650750047.427,756.0563829999998,
80,1650750077.427,761.0091319999998,
81,1650750107.427,778.8377769999998,
82,1650750137.427,786.5248259999998,
83,1650750167.427,789.5808459999998,
84,1650750197.427,793.7924979999999,
85,1650750227.427,805.1466159999999,
86,1650750257.427,813.0288239999999,
87,1650750287.427,823.2165619999998,
88,1650750317.427,826.6082469999999,
89,1650750347.433,843.4110039999998,
90,1650750377.427,854.3146919999998,
91,1650750407.427,859.3482929999998,
92,1650750437.427,867.9793969999997,
93,1650750467.427,873.7149779999997,
94,1650750497.427,885.8632679999998,
95,1650750527.427,904.4250779999999,
96,1650750557.427,914.7110019999998,
97,1650750587.427,926.6137209999998,
98,1650750617.427,929.2314639999998,
99,1650750647.427,936.4056339999998,
